"CustomerKey","Quarter","Products","BasketSize","BasketValue"
22197,"2017-04","Private Investment",109,1479.2328469181703
22198,"2017-04","Private Investment",107,1681.110517835035
22201,"2017-04","Private Investment",100,1059.92334257096
22202,"2017-04","Private Investment",105,1523.1991296865074
22203,"2017-04","Private Investment",105,1444.0398857135474
22205,"2017-04","Private Investment",102,1269.0304305440736
22206,"2017-04","Private Investment",96,1672.006542611332
22207,"2017-04","Gold Investment",116,1937.16655148533
22209,"2017-04","Gold Investment",93,1296.6273965028138
22211,"2017-04","Gold Investment",116,1016.7913775481832
22212,"2017-04","P+B Investment",7,443.98892880098055
22213,"2017-04","P+B Investment",1,425.6571755835795
22214,"2017-04","P+B Investment",1,307.13910848599056
22218,"2017-04","P+B Investment",1,310.80656135987056
22220,"2017-04","Gold Investment",113,1027.5304280368941
22221,"2017-04","Gold Investment",100,1820.5124235669377
22224,"2017-04","Gold Investment",89,1314.1328827762095
22226,"2017-04","P+B Investment",6,551.4763000798976
22229,"2017-04","Fund Manager+",35,1564.932103655944
22230,"2017-04","Fund Manager+",28,1552.7824376564515
22231,"2017-04","Fund Manager+",28,1348.239032782809
22232,"2017-04","Private Investment",97,1018.2552595592313
22234,"2017-04","Private Investment",91,1575.9253436537151
22235,"2017-04","Private Investment",105,1824.4193249578882
22236,"2017-04","Private Investment",109,1120.4978686887941
22240,"2017-04","Private Investment",99,1222.6464107478585
22241,"2017-04","Private Investment",106,936.6931494941233
22243,"2017-04","Fund Manager+",38,826.2646264571109
22245,"2017-04","Private Investment",102,1322.4059647389242
22246,"2017-04","Fund Manager+",44,854.0859811103612
22251,"2017-04","Fund Manager+",35,726.7975925779315
22253,"2017-04","Fund Manager+",32,1167.09960206656
22262,"2017-04","Fund Manager+",34,1532.6207331900412
22263,"2017-04","Private Investment",100,840.0039499374058
22265,"2017-04","Fund Manager+",36,1377.1399989149772
22266,"2017-04","Fund Manager+",44,705.8768029248794
22267,"2017-04","Fund Manager+",24,1032.549422701871
22268,"2017-04","Fund Manager+",44,1006.0777492069535
22269,"2017-04","Fund Manager+",31,1536.8033986338678
22270,"2017-04","Private Investment",107,1889.9362647505782
22271,"2017-04","Private Investment",101,717.1222466875265
22273,"2017-04","Private Investment",95,1454.0513150843108
22274,"2017-04","Private Investment",93,1029.2169351354205
22275,"2017-04","Private Investment",110,882.6419059400091
22276,"2017-04","Private Investment",103,1072.2814681145894
22277,"2017-04","Private Investment",103,1665.2713242521008
22278,"2017-04","Private Investment",97,1762.677350091771
22279,"2017-04","Private Investment",100,1672.899281410872
22282,"2017-04","Private Investment",99,1931.797213046381
22283,"2017-04","Private Investment",107,1085.573312973043
22285,"2017-04","Private Investment",99,1850.1594333834787
22286,"2017-04","Private Investment",105,1672.8580809415935
22287,"2017-04","Private Investment",104,1169.6246185546481
22290,"2017-04","Private Investment",91,1516.3040173401619
22293,"2017-04","Private Investment",91,1122.5247625321854
22297,"2017-04","CO Investment",2,92.72561242906497
22298,"2017-04","CO Investment",12,502.2899165079744
22299,"2017-04","CO Investment",13,370.4272677879684
22300,"2017-04","Gold Investment",89,984.0403719449357
22301,"2017-04","Private Investment",105,1198.9020659335906
22304,"2017-04","Private Investment",100,1652.9619285557292
22307,"2017-04","Private Investment",96,1638.5879139808007
22308,"2017-04","CO Investment",6,236.80245620726274
22309,"2017-04","Gold Investment",91,1810.7653114966542
22312,"2017-04","Gold Investment",121,897.5329416475707
22315,"2017-04","P+B Investment",4,314.6995911215496
22316,"2017-04","Fund Manager+",21,1317.8165994612546
22319,"2017-04","P+B Investment",3,577.8286559201845
22320,"2017-04","Fund Manager+",23,1069.5351679242817
22321,"2017-04","Fund Manager+",28,1129.4165629978233
22325,"2017-04","Fund Manager+",39,1137.7899959225822
22326,"2017-04","Gold Investment",115,2157.0656355702304
22327,"2017-04","Gold Investment",113,1466.6636589153381
22332,"2017-04","Gold Investment",112,1543.8127383847436
22333,"2017-04","Gold Investment",83,839.9810751168505
22334,"2017-04","CO Investment",10,116.04515190607026
22337,"2017-04","Gold Investment",86,1114.1907695330674
22339,"2017-04","P+B Investment",7,764.2166451693375
22340,"2017-04","Gold Investment",124,893.447863874382
22342,"2017-04","Gold Investment",119,2145.7401354736876
22344,"2017-04","Gold Investment",98,1887.2041944750865
22348,"2017-04","Gold Investment",102,1268.5236550346485
22349,"2017-04","Gold Investment",81,1456.6655088095526
22354,"2017-04","Gold Investment",86,1699.3701911913731
22356,"2017-04","P+B Investment",8,345.07724276963063
22357,"2017-04","Fund Manager+",27,1330.074257561721
22358,"2017-04","Fund Manager+",26,923.6058796564095
22361,"2017-04","Fund Manager+",40,1183.077285442711
22364,"2017-04","Fund Manager+",33,905.4080242987333
22366,"2017-04","Fund Manager+",31,922.2774581716636
22367,"2017-04","Fund Manager+",29,1374.3555744771993
22368,"2017-04","Fund Manager+",21,916.9436345127319
22369,"2017-04","Fund Manager+",24,1351.6724202130845
22370,"2017-04","Fund Manager+",44,1026.6767277524086
22375,"2017-04","Fund Manager+",39,995.5927994939774
22382,"2017-04","Private Investment",107,1665.235854776519
22384,"2017-04","Fund Manager+",38,786.0712529871348
22386,"2017-04","Private Investment",95,753.6984222567474
22387,"2017-04","Private Investment",111,1295.0381142497536
22390,"2017-04","P+B Investment",2,646.4156994712486
22392,"2017-04","Private Investment",108,1004.1509154157004
22394,"2017-04","Private Investment",107,1199.5568495993602
22395,"2017-04","P+B Investment",5,421.0522888485447
22398,"2017-04","P+B Investment",7,658.1127115628635
22400,"2017-04","P+B Investment",3,452.77132555629134
22402,"2017-04","Gold Investment",86,1885.4239924912688
22403,"2017-04","Gold Investment",116,1275.7137683477654
22404,"2017-04","Private Investment",98,727.0487880504242
22408,"2017-04","P+B Investment",2,375.3742618294652
22422,"2017-04","Fund Manager+",29,1115.333020528424
22423,"2017-04","Gold Investment",100,2035.9076274933054
22424,"2017-04","Gold Investment",121,1907.253139764896
22429,"2017-04","P+B Investment",4,155.4791433408308
22432,"2017-04","Fund Manager+",22,1544.540967307835
22434,"2017-04","P+B Investment",4,215.57660938299313
22435,"2017-04","P+B Investment",4,420.6457919188526
22436,"2017-04","Fund Manager+",44,1155.242340826179
22437,"2017-04","Private Investment",104,1268.394931572047
22440,"2017-04","Fund Manager+",41,1220.604483748696
22441,"2017-04","Gold Investment",101,1325.9116694985062
22442,"2017-04","P+B Investment",2,388.1357576596307
22443,"2017-04","Fund Manager+",33,1252.5636611350983
22444,"2017-04","Private Investment",97,1689.2016080287185
22448,"2017-04","Private Investment",95,1468.752135715968
22450,"2017-04","Private Investment",102,1374.270104940648
22451,"2017-04","Fund Manager+",23,1355.0982141523846
22452,"2017-04","Fund Manager+",43,889.264110989022
22453,"2017-04","Fund Manager+",39,1080.5016617698554
22456,"2017-04","Fund Manager+",31,702.1317514416152
22457,"2017-04","P+B Investment",8,254.55281480454082
22460,"2017-04","P+B Investment",7,534.5630427508463
22461,"2017-04","P+B Investment",3,200.63560553900052
22465,"2017-04","Gold Investment",104,2003.5502143525005
22466,"2017-04","P+B Investment",6,599.1538659126488
22468,"2017-04","P+B Investment",6,163.8028068011805
22469,"2017-04","Fund Manager+",41,1139.8086968250702
22470,"2017-04","P+B Investment",4,492.1529785725695
22474,"2017-04","P+B Investment",6,586.0162846832282
22475,"2017-04","Private Investment",104,1412.3896860362609
22478,"2017-04","CO Investment",10,102.61149150690642
22480,"2017-04","Private Investment",105,1628.0235113682886
22482,"2017-04","Private Investment",98,1210.287123794892
22483,"2017-04","Private Investment",105,1495.264788442999
22485,"2017-04","CO Investment",13,530.7237387044365
22490,"2017-04","CO Investment",14,214.70920389027728
22492,"2017-04","Gold Investment",85,2111.9685989668687
22493,"2017-04","Private Investment",99,1299.2271990592567
22494,"2017-04","CO Investment",4,154.33236213394463
22496,"2017-04","Gold Investment",83,1054.27692567342
22497,"2017-04","Gold Investment",108,977.0749441524448
22498,"2017-04","Gold Investment",104,2187.7633394873524
22500,"2017-04","Gold Investment",108,1735.4902284851132
22501,"2017-04","Private Investment",100,1533.453422086533
22502,"2017-04","Gold Investment",109,1694.7706094778664
22503,"2017-04","Private Investment",100,1343.9570478976943
22509,"2017-04","Private Investment",94,1506.767664312581
22510,"2017-04","Fund Manager+",41,1369.473705878022
22511,"2017-04","P+B Investment",4,449.0692539401899
22512,"2017-04","P+B Investment",8,475.1297700836269
22514,"2017-04","P+B Investment",5,589.9317487884787
22516,"2017-04","Gold Investment",101,1491.21742606265
22518,"2017-04","Gold Investment",88,1841.3064698955316
22519,"2017-04","P+B Investment",3,557.5644575760214
22520,"2017-04","Private Investment",111,1566.6126231761882
22526,"2017-04","Private Investment",105,1630.9011877720159
22528,"2017-04","Private Investment",110,1813.0422771154147
22529,"2017-04","P+B Investment",4,279.3073275267459
22530,"2017-04","Gold Investment",86,1099.8039419469571
22531,"2017-04","Gold Investment",124,1623.430313578529
22535,"2017-04","CO Investment",2,508.4710267262097
22537,"2017-04","Gold Investment",91,999.8601177135006
22538,"2017-04","CO Investment",4,186.57740566668042
22540,"2017-04","P+B Investment",1,475.5668394543519
22541,"2017-04","Private Investment",93,1668.4858143461602
22543,"2017-04","CO Investment",1,371.1651171562055
22544,"2017-04","CO Investment",7,406.19406015935806
22548,"2017-04","CO Investment",0,563.8865004096955
22551,"2017-04","P+B Investment",2,460.82974434458305
22553,"2017-04","P+B Investment",3,421.25463778782705
22554,"2017-04","Fund Manager+",23,1158.6934189184144
22555,"2017-04","Fund Manager+",43,1055.5989461364247
22556,"2017-04","Fund Manager+",32,918.6488640266662
22558,"2017-04","Fund Manager+",40,698.9645608301901
22559,"2017-04","Fund Manager+",27,955.7118257881655
22560,"2017-04","Private Investment",93,869.8822682237123
22562,"2017-04","Fund Manager+",33,1598.111397320504
22563,"2017-04","Private Investment",101,1312.555225885871
22566,"2017-04","P+B Investment",3,440.3935774756733
22569,"2017-04","P+B Investment",8,325.04377633906506
22570,"2017-04","P+B Investment",7,325.25774243309615
22572,"2017-04","P+B Investment",8,629.8524480255454
22573,"2017-04","P+B Investment",5,750.4300204392516
22574,"2017-04","P+B Investment",2,269.5522098457152
22576,"2017-04","Fund Manager+",35,855.9847571891283
22579,"2017-04","P+B Investment",8,191.0547018940062
22581,"2017-04","P+B Investment",1,281.4773647581525
22582,"2017-04","P+B Investment",1,507.5355543441219
22585,"2017-04","P+B Investment",5,766.8369429083599
22593,"2017-04","Private Investment",96,1501.2800048498393
22594,"2017-04","Gold Investment",86,1605.0739388895101
22596,"2017-04","Private Investment",102,1714.8537095344063
22597,"2017-04","Private Investment",101,767.0911860418637
22599,"2017-04","Fund Manager+",42,955.3078372625754
22600,"2017-04","P+B Investment",3,370.2560238763368
22601,"2017-04","Fund Manager+",20,1212.401074853801
22604,"2017-04","Fund Manager+",34,1278.8660039645822
22607,"2017-04","Private Investment",101,1966.494261305378
22610,"2017-04","Fund Manager+",39,826.4440146138501
22611,"2017-04","Private Investment",95,962.4930862626967
22614,"2017-04","Private Investment",99,747.9045188872327
22615,"2017-04","Private Investment",104,917.2438902672222
22622,"2017-04","Fund Manager+",30,1456.2111710598997
22623,"2017-04","Private Investment",95,1551.0971153451442
22624,"2017-04","Private Investment",97,1452.3959147500036
22625,"2017-04","Gold Investment",98,1723.0417892007454
22626,"2017-04","Gold Investment",115,1996.8255650073586
22628,"2017-04","P+B Investment",6,359.5659759946792
22630,"2017-04","P+B Investment",4,235.2875278608357
22636,"2017-04","Gold Investment",95,848.8183957194454
22638,"2017-04","Private Investment",101,1156.0892235341703
22640,"2017-04","Private Investment",110,1635.399227245512
22641,"2017-04","P+B Investment",4,786.9533046766389
22644,"2017-04","Private Investment",105,1627.977417592549
22645,"2017-04","Fund Manager+",23,985.8741998366381
22646,"2017-04","Fund Manager+",27,1016.318783817547
22647,"2017-04","P+B Investment",8,412.67955595117274
22648,"2017-04","Gold Investment",86,1700.0538337436376
22650,"2017-04","P+B Investment",5,446.98655527174554
22651,"2017-04","Fund Manager+",26,1353.2979086549644
22654,"2017-04","Private Investment",101,1753.2093063161465
22655,"2017-04","Private Investment",95,1065.495701394665
22657,"2017-04","Fund Manager+",32,1576.13183054205
22659,"2017-04","Fund Manager+",45,1121.376009280626
22662,"2017-04","CO Investment",3,297.4827104586087
22669,"2017-04","P+B Investment",4,681.6438063604808
22673,"2017-04","Private Investment",93,1661.137210526912
22675,"2017-04","Gold Investment",105,1395.5989573323184
22677,"2017-04","Private Investment",106,1320.5320700917832
22678,"2017-04","Private Investment",102,1886.031215629213
22683,"2017-04","Gold Investment",124,1201.1142993179287
22684,"2017-04","Gold Investment",106,829.8402663220882
22686,"2017-04","Gold Investment",92,1678.5626540550525
22688,"2017-04","Gold Investment",93,1679.2814280369075
22691,"2017-04","Private Investment",94,1953.4362742026124
22692,"2017-04","Private Investment",110,1828.9548057014779
22693,"2017-04","Private Investment",111,855.0782515880865
22694,"2017-04","Private Investment",93,1546.8627465447596
22696,"2017-04","Private Investment",92,1441.9399203702071
22697,"2017-04","P+B Investment",4,372.26952451372154
22700,"2017-04","P+B Investment",2,457.07030788470166
22702,"2017-04","P+B Investment",5,363.11124759982346
22704,"2017-04","P+B Investment",8,473.32262614981727
22706,"2017-04","P+B Investment",5,535.5137083907564
22707,"2017-04","Private Investment",94,1754.5352304387927
22708,"2017-04","Private Investment",92,1387.2366183834947
22710,"2017-04","P+B Investment",5,791.6538490089811
22715,"2017-04","P+B Investment",8,569.7882501375598
22720,"2017-04","P+B Investment",4,721.9011552554458
22721,"2017-04","Private Investment",104,1830.0062957528348
22722,"2017-04","Private Investment",95,759.0331626421417
22724,"2017-04","P+B Investment",5,689.2365076447484
22725,"2017-04","Gold Investment",104,1410.2647420906706
22728,"2017-04","CO Investment",13,237.04595338139796
